CMDLINE python train.py -v -ex linux_build/ml-racing -tb -st 4 -n 6 -c
MEM 3069.933594 1690267200.7986
MEM 3070.191406 1690267200.8988
MEM 3070.449219 1690267200.9991
MEM 3070.707031 1690267201.0993
MEM 3070.964844 1690267201.1996
MEM 3071.222656 1690267201.2998
MEM 3071.222656 1690267201.4000
MEM 3071.480469 1690267201.5002
MEM 3071.738281 1690267201.6005
MEM 3071.996094 1690267201.7007
MEM 3072.253906 1690267201.8009
MEM 3072.511719 1690267201.9012
MEM 3072.769531 1690267202.0014
MEM 3072.769531 1690267202.1016
MEM 3073.027344 1690267202.2019
MEM 3073.542969 1690267202.3021
MEM 3073.542969 1690267202.4023
MEM 3073.800781 1690267202.5026
MEM 3074.058594 1690267202.6029
MEM 3074.316406 1690267202.7031
MEM 3074.574219 1690267202.8034
MEM 3074.832031 1690267202.9037
MEM 3075.089844 1690267203.0039
MEM 3075.089844 1690267203.1041
MEM 3075.347656 1690267203.2043
MEM 3075.605469 1690267203.3046
MEM 3075.863281 1690267203.4048
MEM 3076.121094 1690267203.5051
MEM 3076.378906 1690267203.6054
MEM 3076.636719 1690267203.7057
MEM 3076.636719 1690267203.8059
MEM 3076.894531 1690267203.9062
MEM 3077.152344 1690267204.0064
MEM 3077.410156 1690267204.1067
MEM 3077.667969 1690267204.2069
MEM 3077.925781 1690267204.3072
MEM 3077.925781 1690267204.4075
MEM 3078.441406 1690267204.5077
MEM 3078.699219 1690267204.6080
MEM 3078.699219 1690267204.7082
MEM 3078.957031 1690267204.8084
MEM 3079.214844 1690267204.9087
MEM 3079.472656 1690267205.0089
MEM 3079.730469 1690267205.1092
MEM 3079.988281 1690267205.2094
MEM 3080.246094 1690267205.3096
MEM 3080.246094 1690267205.4099
MEM 3080.503906 1690267205.5102
MEM 3080.761719 1690267205.6104
MEM 3081.019531 1690267205.7106
MEM 3081.277344 1690267205.8109
MEM 3081.675781 1690267205.9111
MEM 3081.910156 1690267206.0114
MEM 3081.910156 1690267206.1116
MEM 3082.167969 1690267206.2119
MEM 3082.425781 1690267206.3121
MEM 3082.683594 1690267206.4124
MEM 3082.941406 1690267206.5126
MEM 3083.199219 1690267206.6128
MEM 3083.457031 1690267206.7131
MEM 3083.457031 1690267206.8133
MEM 3083.714844 1690267206.9136
MEM 3083.972656 1690267207.0138
MEM 3084.230469 1690267207.1140
MEM 3084.488281 1690267207.2143
MEM 3084.746094 1690267207.3146
MEM 3085.003906 1690267207.4148
MEM 3085.261719 1690267207.5151
MEM 3085.261719 1690267207.6154
MEM 3085.519531 1690267207.7157
MEM 3085.777344 1690267207.8159
MEM 3086.035156 1690267207.9161
MEM 3086.292969 1690267208.0164
MEM 3086.292969 1690267208.1166
MEM 3086.550781 1690267208.2169
MEM 3086.808594 1690267208.3171
MEM 3087.066406 1690267208.4173
MEM 3087.324219 1690267208.5176
MEM 3087.582031 1690267208.6178
MEM 3087.839844 1690267208.7181
MEM 3088.097656 1690267208.8183
MEM 3088.355469 1690267208.9186
MEM 3088.613281 1690267209.0188
MEM 3088.613281 1690267209.1190
MEM 3088.871094 1690267209.2193
MEM 3089.128906 1690267209.3195
MEM 3089.386719 1690267209.4198
MEM 3089.644531 1690267209.5200
MEM 3089.902344 1690267209.6203
MEM 3089.902344 1690267209.7206
MEM 3090.160156 1690267209.8208
MEM 3090.417969 1690267209.9210
MEM 3090.675781 1690267210.0213
MEM 3090.675781 1690267210.1216
MEM 3091.191406 1690267210.2219
MEM 3091.449219 1690267210.3222
MEM 3091.449219 1690267210.4224
MEM 3091.707031 1690267210.5228
MEM 3091.964844 1690267210.6230
MEM 3092.222656 1690267210.7233
MEM 3092.480469 1690267210.8235
MEM 3092.738281 1690267210.9238
MEM 3092.996094 1690267211.0241
MEM 3092.996094 1690267211.1243
MEM 3093.253906 1690267211.2246
MEM 3093.511719 1690267211.3248
MEM 3093.769531 1690267211.4251
MEM 3094.027344 1690267211.5253
MEM 3094.285156 1690267211.6256
MEM 3094.542969 1690267211.7258
MEM 3094.542969 1690267211.8261
MEM 3094.800781 1690267211.9264
MEM 3095.058594 1690267212.0266
MEM 3095.316406 1690267212.1269
MEM 3095.574219 1690267212.2272
MEM 3095.832031 1690267212.3275
MEM 3096.089844 1690267212.4277
MEM 3096.089844 1690267212.5280
MEM 3147.265625 1690267212.6283
MEM 3101.992188 1690267212.7286
MEM 3102.664062 1690267212.8288
MEM 3102.664062 1690267212.9290
MEM 3102.664062 1690267213.0292
MEM 3102.664062 1690267213.1294
MEM 3102.664062 1690267213.2296
MEM 3102.664062 1690267213.3299
MEM 3102.664062 1690267213.4301
MEM 3102.664062 1690267213.5303
MEM 3103.332031 1690267213.6305
MEM 3103.332031 1690267213.7307
MEM 3103.332031 1690267213.8309
MEM 3103.332031 1690267213.9311
MEM 3103.332031 1690267214.0313
MEM 3103.332031 1690267214.1315
MEM 3103.332031 1690267214.2317
MEM 3103.332031 1690267214.3319
MEM 3103.332031 1690267214.4321
MEM 3103.332031 1690267214.5323
MEM 3103.332031 1690267214.6325
MEM 2990.828125 1690267214.7327
MEM 2990.828125 1690267214.8330
MEM 2991.082031 1690267214.9332
MEM 2991.339844 1690267215.0334
MEM 2991.597656 1690267215.1337
MEM 2991.855469 1690267215.2339
MEM 2992.113281 1690267215.3342
MEM 2992.371094 1690267215.4345
MEM 2992.628906 1690267215.5348
MEM 2992.886719 1690267215.6350
MEM 2993.144531 1690267215.7352
MEM 2993.402344 1690267215.8355
MEM 2993.660156 1690267215.9358
MEM 2993.660156 1690267216.0361
MEM 2993.917969 1690267216.1363
MEM 2994.175781 1690267216.2366
MEM 2994.433594 1690267216.3368
MEM 2994.691406 1690267216.4371
MEM 2994.949219 1690267216.5373
MEM 2995.207031 1690267216.6375
MEM 2995.464844 1690267216.7378
MEM 2995.722656 1690267216.8380
MEM 2995.980469 1690267216.9383
MEM 2996.238281 1690267217.0385
MEM 2996.496094 1690267217.1387
MEM 2996.753906 1690267217.2390
MEM 2997.011719 1690267217.3392
MEM 2997.269531 1690267217.4394
MEM 2997.527344 1690267217.5397
MEM 2997.527344 1690267217.6400
MEM 2997.785156 1690267217.7403
MEM 2998.042969 1690267217.8405
MEM 2998.300781 1690267217.9408
MEM 2998.558594 1690267218.0411
MEM 2998.816406 1690267218.1413
MEM 2999.074219 1690267218.2416
MEM 2999.332031 1690267218.3419
MEM 2999.589844 1690267218.4421
MEM 2999.589844 1690267218.5423
MEM 2999.847656 1690267218.6426
MEM 3000.363281 1690267218.7428
MEM 3000.363281 1690267218.8431
MEM 3000.621094 1690267218.9434
MEM 3000.878906 1690267219.0436
MEM 3001.136719 1690267219.1439
MEM 3001.136719 1690267219.2441
MEM 3001.394531 1690267219.3443
MEM 3001.652344 1690267219.4446
MEM 3001.910156 1690267219.5448
MEM 3002.167969 1690267219.6451
MEM 3002.425781 1690267219.7454
MEM 3002.683594 1690267219.8456
MEM 3002.941406 1690267219.9459
MEM 3003.199219 1690267220.0462
MEM 3003.457031 1690267220.1465
MEM 3003.457031 1690267220.2467
MEM 3003.714844 1690267220.3470
MEM 3003.972656 1690267220.4473
MEM 3004.230469 1690267220.5476
MEM 3004.488281 1690267220.6479
MEM 3004.746094 1690267220.7481
MEM 3004.746094 1690267220.8484
MEM 3005.003906 1690267220.9486
MEM 3005.261719 1690267221.0489
MEM 3005.519531 1690267221.1491
MEM 3005.777344 1690267221.2494
MEM 3006.035156 1690267221.3497
MEM 3006.292969 1690267221.4500
MEM 3006.292969 1690267221.5502
MEM 3006.550781 1690267221.6504
MEM 3006.808594 1690267221.7507
MEM 3007.066406 1690267221.8509
MEM 3007.324219 1690267221.9512
MEM 3007.582031 1690267222.0515
MEM 3007.839844 1690267222.1517
MEM 3007.839844 1690267222.2520
MEM 3008.097656 1690267222.3522
MEM 3008.355469 1690267222.4524
MEM 3008.613281 1690267222.5527
MEM 3008.871094 1690267222.6530
MEM 3009.128906 1690267222.7532
MEM 3009.386719 1690267222.8535
MEM 3009.386719 1690267222.9538
MEM 3009.644531 1690267223.0541
MEM 3010.160156 1690267223.1544
MEM 3010.160156 1690267223.2546
MEM 3010.417969 1690267223.3549
MEM 3010.675781 1690267223.4551
MEM 3010.933594 1690267223.5553
MEM 3011.191406 1690267223.6556
MEM 3011.449219 1690267223.7558
MEM 3011.449219 1690267223.8561
MEM 3011.707031 1690267223.9564
MEM 3011.964844 1690267224.0566
MEM 3012.222656 1690267224.1569
MEM 3012.480469 1690267224.2572
MEM 3012.738281 1690267224.3574
MEM 3012.996094 1690267224.4576
MEM 3012.996094 1690267224.5579
MEM 3013.253906 1690267224.6582
MEM 3013.511719 1690267224.7585
MEM 3013.769531 1690267224.8587
MEM 3014.027344 1690267224.9590
MEM 3014.285156 1690267225.0593
MEM 3014.542969 1690267225.1595
MEM 3014.542969 1690267225.2597
MEM 3014.800781 1690267225.3600
MEM 3015.058594 1690267225.4603
MEM 3015.316406 1690267225.5606
MEM 3015.316406 1690267225.6608
MEM 3015.832031 1690267225.7610
MEM 3016.089844 1690267225.8613
MEM 3016.089844 1690267225.9615
MEM 3016.347656 1690267226.0618
MEM 3016.605469 1690267226.1620
MEM 3016.863281 1690267226.2623
MEM 3017.121094 1690267226.3625
MEM 3017.378906 1690267226.4628
MEM 3017.378906 1690267226.5630
MEM 3017.636719 1690267226.6633
MEM 3017.894531 1690267226.7635
MEM 3018.152344 1690267226.8638
MEM 3018.410156 1690267226.9641
MEM 3018.667969 1690267227.0643
MEM 3018.925781 1690267227.1646
MEM 3018.925781 1690267227.2649
MEM 3019.183594 1690267227.3651
MEM 3019.699219 1690267227.4654
MEM 3019.699219 1690267227.5657
MEM 3019.957031 1690267227.6660
MEM 3020.214844 1690267227.7663
MEM 3020.472656 1690267227.8665
MEM 3020.730469 1690267227.9667
MEM 3020.988281 1690267228.0670
MEM 3020.988281 1690267228.1673
MEM 3021.246094 1690267228.2676
MEM 3021.503906 1690267228.3678
MEM 3021.761719 1690267228.4681
MEM 3022.019531 1690267228.5684
MEM 3022.277344 1690267228.6686
MEM 3022.535156 1690267228.7689
MEM 3022.792969 1690267228.8691
MEM 3022.792969 1690267228.9694
MEM 3023.050781 1690267229.0697
MEM 3023.308594 1690267229.1700
MEM 3023.566406 1690267229.2703
MEM 3023.824219 1690267229.3705
MEM 3024.082031 1690267229.4708
MEM 3024.082031 1690267229.5711
MEM 3024.339844 1690267229.6714
MEM 3024.597656 1690267229.7717
MEM 3024.855469 1690267229.8719
MEM 3025.113281 1690267229.9722
MEM 3025.371094 1690267230.0725
MEM 3025.628906 1690267230.1727
MEM 3025.628906 1690267230.2730
MEM 3025.886719 1690267230.3732
MEM 3026.144531 1690267230.4735
MEM 3026.402344 1690267230.5738
MEM 3026.660156 1690267230.6741
MEM 3026.917969 1690267230.7743
MEM 3027.175781 1690267230.8746
MEM 3027.433594 1690267230.9749
MEM 3027.433594 1690267231.0751
MEM 3027.949219 1690267231.1754
MEM 3027.949219 1690267231.2757
MEM 3028.207031 1690267231.3759
MEM 3028.464844 1690267231.4762
MEM 3028.722656 1690267231.5765
MEM 3028.980469 1690267231.6768
MEM 3029.238281 1690267231.7770
